,sr_,degree_1,degree_1_specializations,campus,key_skills
857,1858,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['C', 'JAVA']"
858,1859,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITCOE,"['C', 'JAVA']"
859,1860,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['C', 'JAVA']"
860,1861,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['C', 'PCB design']"
861,1862,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['C', 'PCB design']"
862,1863,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['C', 'PCB design']"
863,1864,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'PCB design']"
864,1865,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'PCB design']"
865,1866,"['B', 'E', '']",Mechanical,MITCOE,"['AutoCAD', ' PROE']"
866,1867,"['B', 'E', '']",Mechanical,MITAOE,"['AutoCAD', ' PROE']"
867,1868,"['B', 'E', '']",Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
868,1869,"['B', 'E', '']",Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
869,1870,"['B', 'E', '']",Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
870,1871,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
871,1872,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
872,1873,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
873,1874,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' C ']"
874,1875,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
875,1876,"['B', 'E', '']",Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
876,1877,"['B', 'E', '']",Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
877,1878,"['B', 'E', '']",Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
878,1879,"['B', 'E', '']",Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
879,1880,"['B', 'E', '']",Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
880,1881,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
881,1882,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' C ']"
882,1883,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
883,1884,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
884,1885,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
885,1886,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
886,1887,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
887,1888,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
888,1889,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
889,1890,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
890,1891,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'JAVA']"
891,1892,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['C', 'PCB design']"
892,1893,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['C', 'PCB design']"
893,1894,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'PCB design']"
894,1895,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
895,1896,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
896,1897,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
897,1898,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
898,1899,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
899,1900,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC', ' MATLAB', ' C ']"
900,1901,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
901,1902,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
902,1903,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
903,1904,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
904,1905,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
905,1906,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
906,1907,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
907,1908,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
908,1909,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
909,1910,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
910,1911,"['B', 'E', '']",Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
911,1912,"['B', 'E', '']",Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
912,1913,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['C', 'JAVA']"
913,1914,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'JAVA']"
914,1915,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'PCB design']"
915,1916,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' C ']"
916,1917,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
917,1918,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
918,1919,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
919,1920,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
920,1921,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'PCB design']"
921,1922,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'PCB design']"
922,1923,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'PCB design']"
923,1924,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
924,1925,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
925,1926,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
926,1927,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
927,1928,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
928,1929,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
929,1930,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
930,1931,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
931,1932,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
932,1933,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
933,1934,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
934,1935,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
935,1936,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'JAVA']"
936,1937,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'JAVA']"
937,1938,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['C', 'PCB design']"
938,1939,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITCOE,"['C', 'PCB design']"
939,1940,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'PCB design']"
940,1941,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
941,1942,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
942,1943,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
943,1944,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
944,1945,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' C ']"
945,1946,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' C ']"
946,1947,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
947,1948,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
948,1949,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
949,1950,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
950,1951,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'PCB design']"
951,1952,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
952,1953,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
953,1954,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
954,1955,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
955,1956,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
956,1957,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
957,1958,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
958,1959,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
959,1960,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
960,1961,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' C ']"
961,1962,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' C ']"
962,1963,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
963,1964,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
964,1965,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
965,1966,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC', ' MATLAB', ' C ']"
966,1967,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
967,1968,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' C ']"
968,1969,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
969,1970,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
970,1971,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
971,1972,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
972,1973,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
973,1974,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
974,1975,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
975,1976,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
976,1977,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
977,1978,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
978,1979,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
979,1980,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITCOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
980,1981,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
981,1982,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITCOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
982,1983,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITCOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
983,1984,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
984,1985,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
985,1986,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
986,1987,"['B', 'E', '']",Computer Science  Engineering,MITAOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
987,1988,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
988,1989,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
989,1990,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
990,1991,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
991,1992,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
992,1993,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
993,1994,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
994,1995,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
995,1996,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
996,1997,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
997,1998,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
998,1999,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
999,2000,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
1000,2001,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
1001,2002,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
1002,2003,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
1003,2004,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
1004,2005,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
1005,2006,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
1006,2007,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
1007,2008,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
1008,2009,"['B', 'E', '']",Computer Science  Engineering,MITCOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
1009,2010,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITCOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
1010,2011,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITCOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
1011,2012,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
1012,2013,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITCOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
1013,2014,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
1014,2015,"['B', 'E', '']",Electronics  Telecommunication Engineering,MITAOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
1015,2016,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
1016,2017,"['B', 'E', '']",Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
1017,2018,"['B', 'E', '']",Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
