,sr_,degree_1,degree_1_specializations,campus,key_skills,key_skills_str
5087,6088,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
5088,6089,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
5089,6090,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5090,6091,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5091,6092,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5092,6093,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5093,6094,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5094,6095,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5095,6096,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5096,6097,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5097,6098,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5098,6099,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5099,6100,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5100,6101,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5101,6102,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
5102,6103,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
5103,6104,B.E.,Computer Science & Engineering,MITCOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5104,6105,B.E.,Computer Science & Engineering,MITCOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5105,6106,B.E.,Computer Science & Engineering,MITCOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5106,6107,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
5107,6108,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
5108,6109,B.E.,Computer Science & Engineering,MITCOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5109,6110,B.E.,Computer Science & Engineering,MITAOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5110,6111,B.E.,Computer Science & Engineering,MITCOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5111,6112,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5112,6113,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5113,6114,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5114,6115,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5115,6116,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5116,6117,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5117,6118,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5118,6119,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5119,6120,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5120,6121,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5121,6122,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5122,6123,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5123,6124,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,JAVA']","C,JAVA"
5124,6125,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['C,JAVA']","C,JAVA"
5125,6126,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5126,6127,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5127,6128,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5128,6129,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5129,6130,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5130,6131,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5131,6132,B.E.,Computer Science & Engineering,MITAOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5132,6133,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5133,6134,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5134,6135,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5135,6136,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5136,6137,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
5137,6138,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
5138,6139,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
5139,6140,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
5140,6141,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
5141,6142,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
5142,6143,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
5143,6144,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
5144,6145,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
5145,6146,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
5146,6147,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5147,6148,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5148,6149,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5149,6150,B.E.,Computer Science & Engineering,MITCOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
5150,6151,B.E.,Computer Science & Engineering,MITAOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
5151,6152,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5152,6153,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5153,6154,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5154,6155,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5155,6156,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5156,6157,B.E.,Computer Science & Engineering,MITCOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
5157,6158,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
5158,6159,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
5159,6160,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
5160,6161,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
5161,6162,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
5162,6163,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
5163,6164,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
5164,6165,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
5165,6166,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5166,6167,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5167,6168,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5168,6169,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5169,6170,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5170,6171,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5171,6172,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
5172,6173,B.E.,Computer Science & Engineering,MITCOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5173,6174,B.E.,Computer Science & Engineering,MITAOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5174,6175,B.E.,Computer Science & Engineering,MITCOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5175,6176,B.E.,Computer Science & Engineering,MITCOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5176,6177,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5177,6178,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5178,6179,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5179,6180,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5180,6181,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5181,6182,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5182,6183,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5183,6184,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5184,6185,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5185,6186,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
5186,6187,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5187,6188,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5188,6189,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5189,6190,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5190,6191,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5191,6192,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5192,6193,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5193,6194,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5194,6195,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
5195,6196,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['C,JAVA']","C,JAVA"
5196,6197,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,JAVA']","C,JAVA"
5197,6198,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,JAVA']","C,JAVA"
5198,6199,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['C,JAVA']","C,JAVA"
5199,6200,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['C,JAVA']","C,JAVA"
5200,6201,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['C,PCB design']","C,PCB design"
5201,6202,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
5202,6203,B.E.,Mechanical,MITAOE,['AUTOCAD'],AUTOCAD
5203,6204,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
5204,6205,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
5205,6206,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
5206,6207,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['C,PCB design']","C,PCB design"
5207,6208,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5208,6209,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5209,6210,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5210,6211,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5211,6212,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5212,6213,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
5213,6214,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5214,6215,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5215,6216,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5216,6217,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
5217,6218,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
5218,6219,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
5219,6220,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
5220,6221,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
5221,6222,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
5222,6223,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
5223,6224,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
5224,6225,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
5225,6226,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
5226,6227,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5227,6228,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5228,6229,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5229,6230,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5230,6231,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5231,6232,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5232,6233,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5233,6234,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP']","AmazonWebServiCes, C CPP, Arduino, MongoDB, Linux, Golang,Microcontrollers, Gobot, InternetofThings, MATLAB, SQL, PHP"
5234,6235,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5235,6236,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
5236,6237,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
5237,6238,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5238,6239,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5239,6240,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5240,6241,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
5241,6242,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
5242,6243,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
5243,6244,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
5244,6245,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
5245,6246,B.E.,Computer Science & Engineering,MITCOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
5246,6247,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
5247,6248,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
5248,6249,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
5249,6250,B.E.,Mechanical,MITAOE,['AUTOCAD'],AUTOCAD
5250,6251,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
5251,6252,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
5252,6253,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
5253,6254,B.E.,Mechanical,MITAOE,['AUTOCAD'],AUTOCAD
5254,6255,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
5255,6256,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
5256,6257,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
5257,6258,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
5258,6259,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
